model,split_seed,domain,tau,tp,fp,fn,tn
tree,101,source_heldout,0.5,121374,1201,20952,5553
tree,101,source_heldout,0.55,121340,1201,20986,5553
tree,101,source_heldout,0.6,121340,1201,20986,5553
tree,101,source_heldout,0.65,121340,1201,20986,5553
tree,101,source_heldout,0.7,121340,1201,20986,5553
tree,101,source_heldout,0.75,121227,1198,21099,5556
tree,101,source_heldout,0.8,121227,1198,21099,5556
tree,101,source_heldout,0.85,121227,1198,21099,5556
tree,101,source_heldout,0.9,121169,1149,21157,5605
tree,101,source_heldout,0.95,119457,1127,22869,5627
tree,101,source_heldout,0.975,119457,1127,22869,5627
tree,101,source_heldout,0.99,119457,1127,22869,5627
tree,101,source_heldout,0.995,119457,1127,22869,5627
tree,101,source_heldout,0.999,100591,1116,41735,5638
tree,101,target,0.05,599128,312308,139025,165428
tree,101,target,0.1,598779,306858,139374,170878
tree,101,target,0.15,598777,306797,139376,170939
tree,101,target,0.2,598762,306789,139391,170947
tree,101,target,0.25,598762,306789,139391,170947
tree,101,target,0.3,598762,306789,139391,170947
tree,101,target,0.35,598762,306789,139391,170947
tree,101,target,0.4,598762,306789,139391,170947
tree,101,target,0.45,598762,306789,139391,170947
tree,101,target,0.5,598762,306789,139391,170947
tree,101,target,0.55,598762,306789,139391,170947
tree,101,target,0.6,598762,306789,139391,170947
tree,101,target,0.65,598762,306789,139391,170947
tree,101,target,0.7,598762,306789,139391,170947
tree,101,target,0.75,598762,306789,139391,170947
tree,101,target,0.8,598762,306789,139391,170947
tree,101,target,0.85,598762,306789,139391,170947
tree,101,target,0.9,597311,306781,140842,170955
tree,101,target,0.95,597292,306768,140861,170968
tree,101,target,0.975,597292,306768,140861,170968
tree,101,target,0.99,597292,306768,140861,170968
tree,101,target,0.995,597292,306768,140861,170968
tree,101,target,0.999,575918,306578,162235,171158
rf,101,source_heldout,0.05,137814,3368,4512,3386
rf,101,source_heldout,0.1,136538,2802,5788,3952
rf,101,source_heldout,0.15,134096,2394,8230,4360
rf,101,source_heldout,0.2,133438,2180,8888,4574
rf,101,source_heldout,0.25,132927,1961,9399,4793
rf,101,source_heldout,0.3,132148,1821,10178,4933
rf,101,source_heldout,0.35,131265,1610,11061,5144
rf,101,source_heldout,0.4,130518,1469,11808,5285
rf,101,source_heldout,0.45,129926,1372,12400,5382
rf,101,source_heldout,0.5,129185,1247,13141,5507
rf,101,source_heldout,0.55,128544,1142,13782,5612
rf,101,source_heldout,0.6,126273,361,16053,6393
rf,101,source_heldout,0.65,125723,286,16603,6468
rf,101,source_heldout,0.7,124962,231,17364,6523
rf,101,source_heldout,0.75,124337,175,17989,6579
rf,101,source_heldout,0.8,118287,144,24039,6610
rf,101,source_heldout,0.85,117433,92,24893,6662
rf,101,source_heldout,0.9,116519,45,25807,6709
rf,101,source_heldout,0.95,114433,35,27893,6719
rf,101,source_heldout,0.975,107752,27,34574,6727
rf,101,source_heldout,0.99,99884,21,42442,6733
rf,101,source_heldout,0.995,96986,19,45340,6735
rf,101,source_heldout,0.999,88791,17,53535,6737
rf,101,target,0.05,700310,475547,37843,2189
rf,101,target,0.1,681108,346892,57045,130844
rf,101,target,0.15,636147,342436,102006,135300
rf,101,target,0.2,632580,338123,105573,139613
rf,101,target,0.25,632002,333999,106151,143737
rf,101,target,0.3,628770,331941,109383,145795
rf,101,target,0.35,626697,330089,111456,147647
rf,101,target,0.4,612998,327614,125155,150122
rf,101,target,0.45,588187,322785,149966,154951
rf,101,target,0.5,583985,312370,154168,165366
rf,101,target,0.55,577170,300445,160983,177291
rf,101,target,0.6,325458,153068,412695,324668
rf,101,target,0.65,291785,150027,446368,327709
rf,101,target,0.7,56525,5704,681628,472032
rf,101,target,0.75,40679,5175,697474,472561
rf,101,target,0.8,30803,4441,707350,473295
rf,101,target,0.85,21699,4244,716454,473492
rf,101,target,0.9,10972,4138,727181,473598
rf,101,target,0.95,33,4123,738120,473613
rf,101,target,0.975,32,16,738121,477720
rf,101,target,0.99,16,8,738137,477728
rf,101,target,0.995,0,0,738153,477736
rf,101,target,0.999,0,0,738153,477736
xgboost,101,source_heldout,0.05,132754,2047,9572,4707
xgboost,101,source_heldout,0.1,129721,1423,12605,5331
xgboost,101,source_heldout,0.15,127373,980,14953,5774
xgboost,101,source_heldout,0.2,126177,447,16149,6307
xgboost,101,source_heldout,0.25,125823,386,16503,6368
xgboost,101,source_heldout,0.3,125480,312,16846,6442
xgboost,101,source_heldout,0.35,125251,281,17075,6473
xgboost,101,source_heldout,0.4,124983,239,17343,6515
xgboost,101,source_heldout,0.45,124752,223,17574,6531
xgboost,101,source_heldout,0.5,124417,194,17909,6560
xgboost,101,source_heldout,0.55,124218,177,18108,6577
xgboost,101,source_heldout,0.6,123928,155,18398,6599
xgboost,101,source_heldout,0.65,123537,135,18789,6619
xgboost,101,source_heldout,0.7,123228,119,19098,6635
xgboost,101,source_heldout,0.75,122867,106,19459,6648
xgboost,101,source_heldout,0.8,122587,91,19739,6663
xgboost,101,source_heldout,0.85,122350,84,19976,6670
xgboost,101,source_heldout,0.9,121742,65,20584,6689
xgboost,101,source_heldout,0.95,115145,35,27181,6719
xgboost,101,source_heldout,0.975,114635,32,27691,6722
xgboost,101,source_heldout,0.99,113198,22,29128,6732
xgboost,101,source_heldout,0.995,111336,19,30990,6735
xgboost,101,source_heldout,0.999,100484,17,41842,6737
xgboost,101,target,0.05,584790,414198,153363,63538
xgboost,101,target,0.1,577219,403538,160934,74198
xgboost,101,target,0.15,569252,297037,168901,180699
xgboost,101,target,0.2,560723,291668,177430,186068
xgboost,101,target,0.25,555564,289718,182589,188018
xgboost,101,target,0.3,552650,288526,185503,189210
xgboost,101,target,0.35,551084,287701,187069,190035
xgboost,101,target,0.4,549736,287436,188417,190300
xgboost,101,target,0.45,537584,277943,200569,199793
xgboost,101,target,0.5,361690,147183,376463,330553
xgboost,101,target,0.55,359911,146999,378242,330737
xgboost,101,target,0.6,291226,146648,446927,331088
xgboost,101,target,0.65,288530,146591,449623,331145
xgboost,101,target,0.7,287397,146450,450756,331286
xgboost,101,target,0.75,286014,146134,452139,331602
xgboost,101,target,0.8,254783,145513,483370,332223
xgboost,101,target,0.85,19218,2861,718935,474875
xgboost,101,target,0.9,13653,281,724500,477455
xgboost,101,target,0.95,4432,85,733721,477651
xgboost,101,target,0.975,3501,64,734652,477672
xgboost,101,target,0.99,840,0,737313,477736
xgboost,101,target,0.995,2,0,738151,477736
xgboost,101,target,0.999,0,0,738153,477736
hgb,101,source_heldout,0.05,132632,1776,9694,4978
hgb,101,source_heldout,0.1,128537,739,13789,6015
hgb,101,source_heldout,0.15,126827,577,15499,6177
hgb,101,source_heldout,0.2,126370,526,15956,6228
hgb,101,source_heldout,0.25,126021,487,16305,6267
hgb,101,source_heldout,0.3,125755,444,16571,6310
hgb,101,source_heldout,0.35,125522,397,16804,6357
hgb,101,source_heldout,0.4,125295,362,17031,6392
hgb,101,source_heldout,0.45,125023,332,17303,6422
hgb,101,source_heldout,0.5,124430,302,17896,6452
hgb,101,source_heldout,0.55,124277,270,18049,6484
hgb,101,source_heldout,0.6,123969,237,18357,6517
hgb,101,source_heldout,0.65,123815,212,18511,6542
hgb,101,source_heldout,0.7,123604,196,18722,6558
hgb,101,source_heldout,0.75,123359,180,18967,6574
hgb,101,source_heldout,0.8,122571,157,19755,6597
hgb,101,source_heldout,0.85,122136,142,20190,6612
hgb,101,source_heldout,0.9,121097,104,21229,6650
hgb,101,source_heldout,0.95,119384,56,22942,6698
hgb,101,source_heldout,0.975,113879,38,28447,6716
hgb,101,source_heldout,0.99,112823,25,29503,6729
hgb,101,source_heldout,0.995,111633,21,30693,6733
hgb,101,source_heldout,0.999,101847,12,40479,6742
hgb,101,target,0.05,628255,421227,109898,56509
hgb,101,target,0.1,599084,309706,139069,168030
hgb,101,target,0.15,588248,307975,149905,169761
hgb,101,target,0.2,581561,307096,156592,170640
hgb,101,target,0.25,577049,306387,161104,171349
hgb,101,target,0.3,570044,305217,168109,172519
hgb,101,target,0.35,536055,304322,202098,173414
hgb,101,target,0.4,533145,299512,205008,178224
hgb,101,target,0.45,531433,299112,206720,178624
hgb,101,target,0.5,528794,297625,209359,180111
hgb,101,target,0.55,525937,295229,212216,182507
hgb,101,target,0.6,522601,293774,215552,183962
hgb,101,target,0.65,521263,293249,216890,184487
hgb,101,target,0.7,503125,292872,235028,184864
hgb,101,target,0.75,500206,292646,237947,185090
hgb,101,target,0.8,496483,291714,241670,186022
hgb,101,target,0.85,493295,291533,244858,186203
hgb,101,target,0.9,308348,150091,429805,327645
hgb,101,target,0.95,303047,146608,435106,331128
hgb,101,target,0.975,73339,4207,664814,473529
hgb,101,target,0.99,40866,4096,697287,473640
hgb,101,target,0.995,3258,4071,734895,473665
hgb,101,target,0.999,3,0,738150,477736
mlp,101,source_heldout,0.05,130786,1984,11540,4770
mlp,101,source_heldout,0.1,128416,1378,13910,5376
mlp,101,source_heldout,0.15,127723,1269,14603,5485
mlp,101,source_heldout,0.2,127277,1227,15049,5527
mlp,101,source_heldout,0.25,127016,1192,15310,5562
mlp,101,source_heldout,0.3,126596,1147,15730,5607
mlp,101,source_heldout,0.35,126218,1108,16108,5646
mlp,101,source_heldout,0.4,125863,1058,16463,5696
mlp,101,source_heldout,0.45,125588,1025,16738,5729
mlp,101,source_heldout,0.5,125257,990,17069,5764
mlp,101,source_heldout,0.55,124959,970,17367,5784
mlp,101,source_heldout,0.6,124667,939,17659,5815
mlp,101,source_heldout,0.65,124354,918,17972,5836
mlp,101,source_heldout,0.7,124044,911,18282,5843
mlp,101,source_heldout,0.75,123727,891,18599,5863
mlp,101,source_heldout,0.8,123566,881,18760,5873
mlp,101,source_heldout,0.85,123010,855,19316,5899
mlp,101,source_heldout,0.9,122710,846,19616,5908
mlp,101,source_heldout,0.95,121786,814,20540,5940
mlp,101,source_heldout,0.975,120273,781,22053,5973
mlp,101,source_heldout,0.99,114518,752,27808,6002
mlp,101,source_heldout,0.995,113097,744,29229,6010
mlp,101,source_heldout,0.999,108044,17,34282,6737
mlp,101,target,0.05,594506,406574,143647,71162
mlp,101,target,0.1,593763,404029,144390,73707
mlp,101,target,0.15,591162,403803,146991,73933
mlp,101,target,0.2,587134,403659,151019,74077
mlp,101,target,0.25,584055,403490,154098,74246
mlp,101,target,0.3,583522,403288,154631,74448
mlp,101,target,0.35,583351,298560,154802,179176
mlp,101,target,0.4,583295,298382,154858,179354
mlp,101,target,0.45,583243,298305,154910,179431
mlp,101,target,0.5,583184,297664,154969,180072
mlp,101,target,0.55,583123,295312,155030,182424
mlp,101,target,0.6,582635,290920,155518,186816
mlp,101,target,0.65,579487,290893,158666,186843
mlp,101,target,0.7,578459,290865,159694,186871
mlp,101,target,0.75,544857,290425,193296,187311
mlp,101,target,0.8,537467,290127,200686,187609
mlp,101,target,0.85,530613,289927,207540,187809
mlp,101,target,0.9,527026,289695,211127,188041
mlp,101,target,0.95,453409,289240,284744,188496
mlp,101,target,0.975,267419,145108,470734,332628
mlp,101,target,0.99,37667,689,700486,477047
mlp,101,target,0.995,9931,99,728222,477637
mlp,101,target,0.999,91,47,738062,477689
majority,102,source_heldout,0.05,149939,7237,0,0
majority,102,source_heldout,0.1,149939,7237,0,0
majority,102,source_heldout,0.15,149939,7237,0,0
majority,102,source_heldout,0.2,149939,7237,0,0
majority,102,source_heldout,0.25,149939,7237,0,0
majority,102,source_heldout,0.3,149939,7237,0,0
majority,102,source_heldout,0.35,149939,7237,0,0
majority,102,source_heldout,0.4,149939,7237,0,0
majority,102,source_heldout,0.45,149939,7237,0,0
majority,102,source_heldout,0.5,149939,7237,0,0
majority,102,source_heldout,0.55,149939,7237,0,0
majority,102,source_heldout,0.6,149939,7237,0,0
majority,102,source_heldout,0.65,149939,7237,0,0
majority,102,source_heldout,0.7,149939,7237,0,0
majority,102,source_heldout,0.75,149939,7237,0,0
majority,102,source_heldout,0.8,149939,7237,0,0
majority,102,source_heldout,0.85,149939,7237,0,0
majority,102,source_heldout,0.9,149939,7237,0,0
majority,102,source_heldout,0.95,149939,7237,0,0
majority,102,source_heldout,0.975,149939,7237,0,0
majority,102,source_heldout,0.99,149939,7237,0,0
majority,102,source_heldout,0.995,149939,7237,0,0
majority,102,source_heldout,0.999,149939,7237,0,0
majority,102,target,0.05,738153,477736,0,0
majority,102,target,0.1,738153,477736,0,0
majority,102,target,0.15,738153,477736,0,0
majority,102,target,0.2,738153,477736,0,0
majority,102,target,0.25,738153,477736,0,0
majority,102,target,0.3,738153,477736,0,0
majority,102,target,0.35,738153,477736,0,0
majority,102,target,0.4,738153,477736,0,0
majority,102,target,0.45,738153,477736,0,0
majority,102,target,0.5,738153,477736,0,0
majority,102,target,0.55,738153,477736,0,0
majority,102,target,0.6,738153,477736,0,0
majority,102,target,0.65,738153,477736,0,0
majority,102,target,0.7,738153,477736,0,0
majority,102,target,0.75,738153,477736,0,0
majority,102,target,0.8,738153,477736,0,0
majority,102,target,0.85,738153,477736,0,0
majority,102,target,0.9,738153,477736,0,0
majority,102,target,0.95,738153,477736,0,0
majority,102,target,0.975,738153,477736,0,0
majority,102,target,0.99,738153,477736,0,0
majority,102,target,0.995,738153,477736,0,0
majority,102,target,0.999,738153,477736,0,0
stratified,102,source_heldout,0.05,140786,6754,9153,483
stratified,102,source_heldout,0.1,140786,6754,9153,483
stratified,102,source_heldout,0.15,140786,6754,9153,483
stratified,102,source_heldout,0.2,140786,6754,9153,483
stratified,102,source_heldout,0.25,140786,6754,9153,483
stratified,102,source_heldout,0.3,140786,6754,9153,483
stratified,102,source_heldout,0.35,140786,6754,9153,483
stratified,102,source_heldout,0.4,140786,6754,9153,483
stratified,102,source_heldout,0.45,140786,6754,9153,483
stratified,102,source_heldout,0.5,140786,6754,9153,483
stratified,102,source_heldout,0.55,140786,6754,9153,483
stratified,102,source_heldout,0.6,140786,6754,9153,483
stratified,102,source_heldout,0.65,140786,6754,9153,483
stratified,102,source_heldout,0.7,140786,6754,9153,483
stratified,102,source_heldout,0.75,140786,6754,9153,483
stratified,102,source_heldout,0.8,140786,6754,9153,483
stratified,102,source_heldout,0.85,140786,6754,9153,483
stratified,102,source_heldout,0.9,140786,6754,9153,483
stratified,102,source_heldout,0.95,140786,6754,9153,483
stratified,102,source_heldout,0.975,140786,6754,9153,483
stratified,102,source_heldout,0.99,140786,6754,9153,483
stratified,102,source_heldout,0.995,140786,6754,9153,483
stratified,102,source_heldout,0.999,140786,6754,9153,483
stratified,102,target,0.05,692974,448418,45179,29318
stratified,102,target,0.1,692974,448418,45179,29318
stratified,102,target,0.15,692974,448418,45179,29318
stratified,102,target,0.2,692974,448418,45179,29318
stratified,102,target,0.25,692974,448418,45179,29318
stratified,102,target,0.3,692974,448418,45179,29318
stratified,102,target,0.35,692974,448418,45179,29318
stratified,102,target,0.4,692974,448418,45179,29318
stratified,102,target,0.45,692974,448418,45179,29318
stratified,102,target,0.5,692974,448418,45179,29318
stratified,102,target,0.55,692974,448418,45179,29318
stratified,102,target,0.6,692974,448418,45179,29318
stratified,102,target,0.65,692974,448418,45179,29318
stratified,102,target,0.7,692974,448418,45179,29318
stratified,102,target,0.75,692974,448418,45179,29318
stratified,102,target,0.8,692974,448418,45179,29318
stratified,102,target,0.85,692974,448418,45179,29318
stratified,102,target,0.9,692974,448418,45179,29318
stratified,102,target,0.95,692974,448418,45179,29318
stratified,102,target,0.975,692974,448418,45179,29318
stratified,102,target,0.99,692974,448418,45179,29318
stratified,102,target,0.995,692974,448418,45179,29318
stratified,102,target,0.999,692974,448418,45179,29318
logreg,102,source_heldout,0.05,148583,4524,1356,2713
logreg,102,source_heldout,0.1,147849,4213,2090,3024
logreg,102,source_heldout,0.15,144190,3833,5749,3404
logreg,102,source_heldout,0.2,142625,3204,7314,4033
logreg,102,source_heldout,0.25,142153,2928,7786,4309
logreg,102,source_heldout,0.3,140641,2766,9298,4471
logreg,102,source_heldout,0.35,140136,2589,9803,4648
logreg,102,source_heldout,0.4,137659,1560,12280,5677
logreg,102,source_heldout,0.45,135812,1470,14127,5767
logreg,102,source_heldout,0.5,133974,1415,15965,5822
logreg,102,source_heldout,0.55,103671,1372,46268,5865
logreg,102,source_heldout,0.6,101397,1306,48542,5931
logreg,102,source_heldout,0.65,98918,1211,51021,6026
logreg,102,source_heldout,0.7,98041,1091,51898,6146
logreg,102,source_heldout,0.75,94242,973,55697,6264
logreg,102,source_heldout,0.8,82535,843,67404,6394
logreg,102,source_heldout,0.85,81594,815,68345,6422
logreg,102,source_heldout,0.9,80016,745,69923,6492
logreg,102,source_heldout,0.95,76044,22,73895,7215
logreg,102,source_heldout,0.975,22867,11,127072,7226
logreg,102,source_heldout,0.99,14331,9,135608,7228
logreg,102,source_heldout,0.995,7277,8,142662,7229
logreg,102,source_heldout,0.999,5890,8,144049,7229
logreg,102,target,0.05,480439,211273,257714,266463
logreg,102,target,0.1,231828,36509,506325,441227
logreg,102,target,0.15,225786,27853,512367,449883
logreg,102,target,0.2,219800,24589,518353,453147
logreg,102,target,0.25,219100,22832,519053,454904
logreg,102,target,0.3,218526,19209,519627,458527
logreg,102,target,0.35,218132,15206,520021,462530
logreg,102,target,0.4,213225,12628,524928,465108
logreg,102,target,0.45,206004,11229,532149,466507
logreg,102,target,0.5,126104,6687,612049,471049
logreg,102,target,0.55,105229,5865,632924,471871
logreg,102,target,0.6,102753,4709,635400,473027
logreg,102,target,0.65,67638,3353,670515,474383
logreg,102,target,0.7,60627,2712,677526,475024
logreg,102,target,0.75,55455,2357,682698,475379
logreg,102,target,0.8,51080,2086,687073,475650
logreg,102,target,0.85,45023,1610,693130,476126
logreg,102,target,0.9,34882,799,703271,476937
logreg,102,target,0.95,33762,559,704391,477177
logreg,102,target,0.975,7,38,738146,477698
logreg,102,target,0.99,0,17,738153,477719
logreg,102,target,0.995,0,7,738153,477729
logreg,102,target,0.999,0,1,738153,477735
tree,102,source_heldout,0.05,115369,3741,34570,3496
tree,102,source_heldout,0.1,113213,3261,36726,3976
tree,102,source_heldout,0.15,111555,2621,38384,4616
tree,102,source_heldout,0.2,108718,2459,41221,4778
tree,102,source_heldout,0.25,108128,2437,41811,4800
tree,102,source_heldout,0.3,108101,2437,41838,4800
tree,102,source_heldout,0.35,108079,2429,41860,4808
tree,102,source_heldout,0.4,108052,2424,41887,4813
tree,102,source_heldout,0.45,108052,2424,41887,4813
tree,102,source_heldout,0.5,108052,2424,41887,4813
tree,102,source_heldout,0.55,108043,2418,41896,4819
tree,102,source_heldout,0.6,107938,2397,42001,4840
tree,102,source_heldout,0.65,107938,2397,42001,4840
tree,102,source_heldout,0.7,107932,2397,42007,4840
tree,102,source_heldout,0.75,107932,2397,42007,4840
tree,102,source_heldout,0.8,107754,2389,42185,4848
tree,102,source_heldout,0.85,107754,2389,42185,4848
tree,102,source_heldout,0.9,107754,2389,42185,4848
tree,102,source_heldout,0.95,105886,2313,44053,4924
tree,102,source_heldout,0.975,105886,2313,44053,4924
tree,102,source_heldout,0.99,105886,2313,44053,4924
tree,102,source_heldout,0.995,105886,2313,44053,4924
tree,102,source_heldout,0.999,102981,2266,46958,4971
tree,102,target,0.05,621939,440749,116214,36987
tree,102,target,0.1,615051,332732,123102,145004
tree,102,target,0.15,547221,305492,190932,172244
tree,102,target,0.2,542974,305492,195179,172244
tree,102,target,0.25,539517,305492,198636,172244
tree,102,target,0.3,539517,305492,198636,172244
tree,102,target,0.35,539513,305492,198640,172244
tree,102,target,0.4,539513,305483,198640,172253
tree,102,target,0.45,539513,305483,198640,172253
tree,102,target,0.5,538330,305483,199823,172253
tree,102,target,0.55,538186,305482,199967,172254
tree,102,target,0.6,538180,305482,199973,172254
tree,102,target,0.65,538180,305482,199973,172254
tree,102,target,0.7,538180,305482,199973,172254
tree,102,target,0.75,538180,305482,199973,172254
tree,102,target,0.8,538179,305455,199974,172281
tree,102,target,0.85,538179,305455,199974,172281
tree,102,target,0.9,538179,305455,199974,172281
tree,102,target,0.95,303647,163114,434506,314622
tree,102,target,0.975,303647,163114,434506,314622
tree,102,target,0.99,303647,163114,434506,314622
tree,102,target,0.995,303647,163114,434506,314622
tree,102,target,0.999,291421,161171,446732,316565
rf,102,source_heldout,0.05,149783,4645,156,2592
rf,102,source_heldout,0.1,149595,4419,344,2818
rf,102,source_heldout,0.15,149353,4163,586,3074
rf,102,source_heldout,0.2,149014,3932,925,3305
rf,102,source_heldout,0.25,147725,3654,2214,3583
